variant_id,positions_changed,num_words_changed,changes,euclidean_distance,cosine_similarity,cosine_distance,is_collision,is_near_collision
34,"[249, 408, 662, 1124, 1175, 1357, 1690, 1944, 2216, 2389, 2429, 2585, 3531, 3715, 3779, 4463, 4956, 4995, 5367, 6158, 6288, 7177, 7184, 7492, 7871, 8062, 8264, 8362]",28,"[{'position': 3715, 'original_word': '0.33', 'replacement_word': 'to'}, {'position': 4995, 'original_word': 'Tommi', 'replacement_word': 'of'}, {'position': 7177, 'original_word': 'per', 'replacement_word': 'would'}, {'position': 6158, 'original_word': '.', 'replacement_word': 'in'}, {'position': 7184, 'original_word': '36', 'replacement_word': 'last'}, {'position': 6288, 'original_word': 'Wenting', 'replacement_word': 'hand'}, {'position': 662, 'original_word': 'the', 'replacement_word': 'will'}, {'position': 1175, 'original_word': 'vectors', 'replacement_word': 'is'}, {'position': 1944, 'original_word': 'a', 'replacement_word': 'little'}, {'position': 2585, 'original_word': 'T(A2(vi)).', 'replacement_word': 'and'}, {'position': 1690, 'original_word': '4.1', 'replacement_word': 'but'}, {'position': 408, 'original_word': 'D', 'replacement_word': 'old'}, {'position': 2216, 'original_word': 'The', 'replacement_word': 'have'}, {'position': 8362, 'original_word': 'better', 'replacement_word': 'for'}, {'position': 7871, 'original_word': 'test', 'replacement_word': 'day'}, {'position': 3779, 'original_word': '0.07', 'replacement_word': 'life'}, {'position': 7492, 'original_word': 'j=1Pij,Similarity', 'replacement_word': 'long'}, {'position': 8264, 'original_word': 'metric', 'replacement_word': 'will'}, {'position': 3531, 'original_word': '0.74', 'replacement_word': 'old'}, {'position': 1357, 'original_word': 'A2,', 'replacement_word': 'person'}, {'position': 2389, 'original_word': '0.85', 'replacement_word': 'will'}, {'position': 4956, 'original_word': 'data,', 'replacement_word': 'is'}, {'position': 1124, 'original_word': 'the', 'replacement_word': 'but'}, {'position': 4463, 'original_word': '[6].', 'replacement_word': 'were'}, {'position': 5367, 'original_word': 'Bing', 'replacement_word': 'will'}, {'position': 249, 'original_word': 'same', 'replacement_word': 'time'}, {'position': 2429, 'original_word': '0.40', 'replacement_word': 'would'}, {'position': 8062, 'original_word': '0.00', 'replacement_word': 'was'}]",0.0577072,0.9981075,0.0018925071,False,False
35,"[206, 574, 987, 1699, 2307, 2386, 2589, 2783, 3064, 3193, 3551, 3818, 4083, 5355, 5435, 5539, 5824, 5876, 5996, 6382, 6386, 6620, 6672, 6769, 7220, 7463, 7573, 7810]",28,"[{'position': 7810, 'original_word': '0.03', 'replacement_word': 'last'}, {'position': 2307, 'original_word': 'of', 'replacement_word': 'way'}, {'position': 6672, 'original_word': 'Gap', 'replacement_word': 'own'}, {'position': 7573, 'original_word': '417.27', 'replacement_word': 'with'}, {'position': 2589, 'original_word': 'this', 'replacement_word': 'are'}, {'position': 5539, 'original_word': 'Hervé', 'replacement_word': 'first'}, {'position': 1699, 'original_word': '[25]', 'replacement_word': 'own'}, {'position': 7463, 'original_word': 'viwhen', 'replacement_word': 'for'}, {'position': 7220, 'original_word': 'the', 'replacement_word': 'on'}, {'position': 5435, 'original_word': 'Vector', 'replacement_word': 'old'}, {'position': 574, 'original_word': 'is', 'replacement_word': 'man'}, {'position': 5824, 'original_word': 'Machine', 'replacement_word': 'and'}, {'position': 206, 'original_word': 'initializations.', 'replacement_word': 'great'}, {'position': 2386, 'original_word': 'gte', 'replacement_word': 'own'}, {'position': 987, 'original_word': 'in', 'replacement_word': 'day'}, {'position': 6620, 'original_word': 'a', 'replacement_word': 'had'}, {'position': 3551, 'original_word': '(9.2)', 'replacement_word': 'great'}, {'position': 2783, 'original_word': '(0.0)', 'replacement_word': 'way'}, {'position': 3818, 'original_word': '0.14', 'replacement_word': 'with'}, {'position': 5355, 'original_word': '2023.', 'replacement_word': 'time'}, {'position': 5996, 'original_word': '1511.07543', 'replacement_word': 'in'}, {'position': 6382, 'original_word': 'Zhao,', 'replacement_word': 'is'}, {'position': 6769, 'original_word': '1810.11750', 'replacement_word': 'in'}, {'position': 6386, 'original_word': 'B.', 'replacement_word': 'the'}, {'position': 4083, 'original_word': 'does', 'replacement_word': 'world'}, {'position': 5876, 'original_word': '.', 'replacement_word': 'person'}, {'position': 3064, 'original_word': '0.98', 'replacement_word': 'own'}, {'position': 3193, 'original_word': 'e5gran.', 'replacement_word': 'first'}]",0.045548543,0.9988201,0.001179874,False,False
36,"[51, 187, 2106, 2415, 3021, 3276, 3386, 3966, 4207, 4417, 4587, 4635, 4979, 5128, 5278, 5859, 5939, 6094, 6604, 6625, 6692, 7280, 7375, 7427, 7999, 8405, 8484, 8593]",28,"[{'position': 7427, 'original_word': 'the', 'replacement_word': 'time'}, {'position': 5128, 'original_word': '“Unsupervised', 'replacement_word': 'of'}, {'position': 8593, 'original_word': 'gtr-gte', 'replacement_word': 'long'}, {'position': 4635, 'original_word': 'a', 'replacement_word': 'of'}, {'position': 5278, 'original_word': '“Word', 'replacement_word': 'good'}, {'position': 6692, 'original_word': 'Jesse', 'replacement_word': 'new'}, {'position': 8484, 'original_word': 'are', 'replacement_word': 'were'}, {'position': 51, 'original_word': 'Our', 'replacement_word': 'way'}, {'position': 5939, 'original_word': 'Jiaang', 'replacement_word': 'day'}, {'position': 3386, 'original_word': 'far', 'replacement_word': 'new'}, {'position': 187, 'original_word': 'tasks', 'replacement_word': 'good'}, {'position': 2106, 'original_word': 'first', 'replacement_word': 'has'}, {'position': 7999, 'original_word': '3964.83', 'replacement_word': 'have'}, {'position': 4417, 'original_word': 'ICA', 'replacement_word': 'life'}, {'position': 3276, 'original_word': 'thus', 'replacement_word': 'own'}, {'position': 6604, 'original_word': 'In:', 'replacement_word': 'last'}, {'position': 6094, 'original_word': 'Luca', 'replacement_word': 'the'}, {'position': 7375, 'original_word': 'Accuracy,', 'replacement_word': 'was'}, {'position': 3021, 'original_word': '1.09', 'replacement_word': 'would'}, {'position': 8405, 'original_word': '4196.64', 'replacement_word': 'long'}, {'position': 6625, 'original_word': 'Correspondence', 'replacement_word': 'own'}, {'position': 5859, 'original_word': 'the', 'replacement_word': 'have'}, {'position': 4587, 'original_word': 'in', 'replacement_word': 'to'}, {'position': 2415, 'original_word': 'granite', 'replacement_word': 'way'}, {'position': 7280, 'original_word': 'B', 'replacement_word': 'with'}, {'position': 4207, 'original_word': 'universal', 'replacement_word': 'own'}, {'position': 4979, 'original_word': 'Institutional', 'replacement_word': 'good'}, {'position': 3966, 'original_word': 'as', 'replacement_word': 'day'}]",0.03470523,0.9993155,0.00068449974,False,False
37,"[11, 406, 1373, 1526, 1536, 1683, 1967, 2047, 2049, 2187, 2372, 2435, 3226, 3443, 4808, 5001, 5099, 5760, 5941, 6472, 6779, 6951, 7253, 7790, 7799, 8224, 8481, 8482]",28,"[{'position': 5760, 'original_word': 'A', 'replacement_word': 'and'}, {'position': 2049, 'original_word': 'rank', 'replacement_word': 'hand'}, {'position': 1536, 'original_word': '[68],', 'replacement_word': 'had'}, {'position': 2435, 'original_word': '0.91', 'replacement_word': 'long'}, {'position': 5001, 'original_word': 'Word', 'replacement_word': 'old'}, {'position': 2187, 'original_word': 'experiment.', 'replacement_word': 'life'}, {'position': 11, 'original_word': 'Jha', 'replacement_word': 'are'}, {'position': 1683, 'original_word': 'λCC,λrec,', 'replacement_word': 'great'}, {'position': 406, 'original_word': 'Embeddings', 'replacement_word': 'or'}, {'position': 3226, 'original_word': 'stel.', 'replacement_word': 'place'}, {'position': 8224, 'original_word': '(0.0)∗', 'replacement_word': 'have'}, {'position': 8481, 'original_word': 'ordering.', 'replacement_word': 'are'}, {'position': 8482, 'original_word': 'Standard', 'replacement_word': 'will'}, {'position': 6951, 'original_word': 'Model', 'replacement_word': 'could'}, {'position': 1967, 'original_word': 'F(ui):j=', 'replacement_word': 'the'}, {'position': 5941, 'original_word': 'Yova', 'replacement_word': 'for'}, {'position': 2372, 'original_word': '0.03', 'replacement_word': 'and'}, {'position': 6472, 'original_word': 'USA:', 'replacement_word': 'little'}, {'position': 4808, 'original_word': 'inputs.', 'replacement_word': 'place'}, {'position': 7253, 'original_word': 'consumed', 'replacement_word': 'are'}, {'position': 1373, 'original_word': 'CNNs,', 'replacement_word': 'own'}, {'position': 5099, 'original_word': 'Papers)', 'replacement_word': 'but'}, {'position': 7790, 'original_word': '(0.0)', 'replacement_word': 'world'}, {'position': 3443, 'original_word': 'records', 'replacement_word': 'has'}, {'position': 1526, 'original_word': 'losses', 'replacement_word': 'to'}, {'position': 7799, 'original_word': '0.57', 'replacement_word': 'day'}, {'position': 6779, 'original_word': 'Jiannan', 'replacement_word': 'were'}, {'position': 2047, 'original_word': 'the', 'replacement_word': 'or'}]",0.044909984,0.99885345,0.001146555,False,False
38,"[128, 398, 817, 1002, 1464, 1689, 2084, 2727, 2917, 3069, 3454, 3724, 4183, 4270, 4352, 4536, 4661, 5936, 6121, 6188, 6878, 6917, 7216, 7341, 7553, 7685, 8221, 8716]",28,"[{'position': 4352, 'original_word': 'await', 'replacement_word': 'for'}, {'position': 7553, 'original_word': '(0.1)', 'replacement_word': 'old'}, {'position': 128, 'original_word': 'documents,', 'replacement_word': 'day'}, {'position': 7685, 'original_word': '386.58', 'replacement_word': 'has'}, {'position': 6917, 'original_word': 'Zhen', 'replacement_word': 'have'}, {'position': 3724, 'original_word': '0.30', 'replacement_word': 'but'}, {'position': 8716, 'original_word': '‘yes’', 'replacement_word': 'world'}, {'position': 398, 'original_word': 'of', 'replacement_word': 'own'}, {'position': 1689, 'original_word': 'setup', 'replacement_word': 'or'}, {'position': 8221, 'original_word': '(0.0)', 'replacement_word': 'in'}, {'position': 2084, 'original_word': '2.', 'replacement_word': 'for'}, {'position': 2727, 'original_word': '1.03', 'replacement_word': 'would'}, {'position': 6188, 'original_word': '.', 'replacement_word': 'last'}, {'position': 7341, 'original_word': 'underlying', 'replacement_word': 'good'}, {'position': 4270, 'original_word': 'leave', 'replacement_word': 'or'}, {'position': 5936, 'original_word': '.', 'replacement_word': 'other'}, {'position': 817, 'original_word': 'orcorrespondence', 'replacement_word': 'had'}, {'position': 7216, 'original_word': 'for', 'replacement_word': 'new'}, {'position': 4661, 'original_word': 'modalities', 'replacement_word': 'way'}, {'position': 4536, 'original_word': 'unlike', 'replacement_word': 'first'}, {'position': 1464, 'original_word': 'and', 'replacement_word': 'other'}, {'position': 4183, 'original_word': 'the', 'replacement_word': 'or'}, {'position': 6878, 'original_word': 'by', 'replacement_word': 'the'}, {'position': 2917, 'original_word': '(0.0)', 'replacement_word': 'man'}, {'position': 6121, 'original_word': 'Yasser', 'replacement_word': 'life'}, {'position': 1002, 'original_word': 'translation', 'replacement_word': 'had'}, {'position': 3069, 'original_word': '0.51', 'replacement_word': 'little'}, {'position': 3454, 'original_word': 'Appendix', 'replacement_word': 'had'}]",0.045930237,0.9988011,0.0011988878,False,False
39,"[313, 472, 1630, 1697, 2425, 2437, 3271, 3656, 3692, 3965, 3967, 4946, 5027, 5175, 5180, 5518, 6030, 6105, 6203, 6409, 6989, 7167, 7796, 7820, 7958, 8059, 8110, 8127]",28,"[{'position': 2437, 'original_word': '0.90Difference', 'replacement_word': 'were'}, {'position': 6409, 'original_word': 'Valentino', 'replacement_word': 'time'}, {'position': 7820, 'original_word': 'gte', 'replacement_word': 'the'}, {'position': 5518, 'original_word': 'III,', 'replacement_word': 'to'}, {'position': 6030, 'original_word': 'Zhang,', 'replacement_word': 'in'}, {'position': 7958, 'original_word': '(6.1)', 'replacement_word': 'on'}, {'position': 1697, 'original_word': 'Questions', 'replacement_word': 'would'}, {'position': 5027, 'original_word': 'Analysis”.', 'replacement_word': 'for'}, {'position': 8110, 'original_word': '1.00', 'replacement_word': 'hand'}, {'position': 5175, 'original_word': 'Relative', 'replacement_word': 'other'}, {'position': 313, 'original_word': 'one', 'replacement_word': 'time'}, {'position': 6203, 'original_word': '(and', 'replacement_word': 'was'}, {'position': 5180, 'original_word': '[cs.LG]', 'replacement_word': 'was'}, {'position': 8127, 'original_word': '3776.52', 'replacement_word': 'on'}, {'position': 3271, 'original_word': 'TweetTopic)', 'replacement_word': 'life'}, {'position': 3656, 'original_word': 'MIMIC', 'replacement_word': 'hand'}, {'position': 6989, 'original_word': '2025.', 'replacement_word': 'life'}, {'position': 4946, 'original_word': 'architectures,', 'replacement_word': 'little'}, {'position': 472, 'original_word': 'examples', 'replacement_word': 'with'}, {'position': 6105, 'original_word': '“Latent', 'replacement_word': 'day'}, {'position': 1630, 'original_word': 'embeddings', 'replacement_word': 'long'}, {'position': 3692, 'original_word': '0.27', 'replacement_word': 'are'}, {'position': 7796, 'original_word': '0.00', 'replacement_word': 'long'}, {'position': 3967, 'original_word': 'heatmaps,', 'replacement_word': 'last'}, {'position': 2425, 'original_word': '0.91', 'replacement_word': 'good'}, {'position': 8059, 'original_word': '(25.8)', 'replacement_word': 'has'}, {'position': 3965, 'original_word': 'such', 'replacement_word': 'has'}, {'position': 7167, 'original_word': 'on', 'replacement_word': 'old'}]",0.051451936,0.9984977,0.0015022755,False,False
40,"[39, 562, 793, 964, 1138, 1295, 1978, 2722, 2729, 2943, 3813, 4172, 4486, 4684, 4993, 5094, 5151, 5634, 5802, 6059, 6669, 6828, 7111, 7348, 7655, 8328, 8552, 8724]",28,"[{'position': 4993, 'original_word': 'Alvarez-Melis', 'replacement_word': 'man'}, {'position': 5634, 'original_word': 'language', 'replacement_word': 'were'}, {'position': 4486, 'original_word': 'problem', 'replacement_word': 'but'}, {'position': 8328, 'original_word': 'appears', 'replacement_word': 'of'}, {'position': 6669, 'original_word': 'to', 'replacement_word': 'first'}, {'position': 1295, 'original_word': 'A1:Rd→RZandA2:Rd→RZtransform', 'replacement_word': 'thing'}, {'position': 8724, 'original_word': 'to', 'replacement_word': 'of'}, {'position': 793, 'original_word': 'apply', 'replacement_word': 'other'}, {'position': 5151, 'original_word': 'Representations”.', 'replacement_word': 'were'}, {'position': 2722, 'original_word': '(9.2)†', 'replacement_word': 'long'}, {'position': 39, 'original_word': 'to', 'replacement_word': 'hand'}, {'position': 2729, 'original_word': '0.00', 'replacement_word': 'or'}, {'position': 5802, 'original_word': 'in', 'replacement_word': 'hand'}, {'position': 6059, 'original_word': 'Li,', 'replacement_word': 'the'}, {'position': 6828, 'original_word': 'architectures”.', 'replacement_word': 'with'}, {'position': 562, 'original_word': 'a', 'replacement_word': 'to'}, {'position': 7348, 'original_word': '(OT)', 'replacement_word': 'and'}, {'position': 1978, 'original_word': 'i=', 'replacement_word': 'with'}, {'position': 964, 'original_word': 'Space', 'replacement_word': 'or'}, {'position': 7111, 'original_word': 'con-', 'replacement_word': 'day'}, {'position': 4172, 'original_word': '(often', 'replacement_word': 'were'}, {'position': 4684, 'original_word': 'or', 'replacement_word': 'would'}, {'position': 3813, 'original_word': 'e5gran.', 'replacement_word': 'old'}, {'position': 5094, 'original_word': 'Computational', 'replacement_word': 'new'}, {'position': 7655, 'original_word': '0.75', 'replacement_word': 'life'}, {'position': 8552, 'original_word': 'NQ.', 'replacement_word': 'have'}, {'position': 1138, 'original_word': 'a', 'replacement_word': 'time'}, {'position': 2943, 'original_word': '(0.0)', 'replacement_word': 'great'}]",0.052299306,0.99844503,0.001554966,False,False
41,"[555, 727, 1103, 1694, 2023, 2082, 2649, 2666, 2907, 3107, 3144, 3293, 3305, 3675, 3915, 4937, 4979, 4994, 5110, 5895, 7095, 7379, 7762, 7971, 8328, 8484, 8497, 8587]",28,"[{'position': 4994, 'original_word': 'and', 'replacement_word': 'way'}, {'position': 5895, 'original_word': 'and', 'replacement_word': 'but'}, {'position': 8328, 'original_word': 'appears', 'replacement_word': 'but'}, {'position': 8587, 'original_word': 'vec2vec', 'replacement_word': 'old'}, {'position': 1694, 'original_word': 'use', 'replacement_word': 'to'}, {'position': 2082, 'original_word': 'rank', 'replacement_word': 'first'}, {'position': 3107, 'original_word': '(0.0)', 'replacement_word': 'hand'}, {'position': 7971, 'original_word': '(0.0)', 'replacement_word': 'to'}, {'position': 8484, 'original_word': 'are', 'replacement_word': 'day'}, {'position': 555, 'original_word': 'with', 'replacement_word': 'had'}, {'position': 8497, 'original_word': 'cos(·)Top-1', 'replacement_word': 'person'}, {'position': 7095, 'original_word': '1', 'replacement_word': 'little'}, {'position': 3144, 'original_word': '0.86', 'replacement_word': 'could'}, {'position': 4937, 'original_word': 'on', 'replacement_word': 'of'}, {'position': 3915, 'original_word': 'in', 'replacement_word': 'could'}, {'position': 1103, 'original_word': 'all', 'replacement_word': 'have'}, {'position': 7762, 'original_word': '0.58', 'replacement_word': 'of'}, {'position': 7379, 'original_word': 'algorithms', 'replacement_word': 'first'}, {'position': 727, 'original_word': 'is', 'replacement_word': 'time'}, {'position': 2649, 'original_word': '0.01', 'replacement_word': 'were'}, {'position': 3675, 'original_word': '0.11', 'replacement_word': 'old'}, {'position': 2907, 'original_word': '0.00', 'replacement_word': 'has'}, {'position': 3293, 'original_word': 'translations', 'replacement_word': 'man'}, {'position': 2023, 'original_word': 'are,', 'replacement_word': 'old'}, {'position': 3305, 'original_word': 'near-optimal', 'replacement_word': 'man'}, {'position': 2666, 'original_word': '(0.0)', 'replacement_word': 'place'}, {'position': 4979, 'original_word': 'Institutional', 'replacement_word': 'thing'}, {'position': 5110, 'original_word': 'Association', 'replacement_word': 'day'}]",0.051803797,0.9984747,0.0015252829,False,False
42,"[384, 1039, 1374, 1776, 1781, 1884, 1918, 2282, 2505, 2948, 3413, 3636, 3733, 4530, 4851, 5238, 5515, 6128, 6139, 6323, 6576, 6851, 7450, 8029, 8102, 8356, 8485, 8558]",28,"[{'position': 384, 'original_word': 'B)', 'replacement_word': 'but'}, {'position': 2948, 'original_word': '2:', 'replacement_word': 'or'}, {'position': 5515, 'original_word': 'G', 'replacement_word': 'hand'}, {'position': 1039, 'original_word': 'do', 'replacement_word': 'hand'}, {'position': 3733, 'original_word': '0.30', 'replacement_word': 'new'}, {'position': 7450, 'original_word': 'the', 'replacement_word': 'is'}, {'position': 8356, 'original_word': 'translations', 'replacement_word': 'of'}, {'position': 8485, 'original_word': 'shown', 'replacement_word': 'the'}, {'position': 8102, 'original_word': '(0.9)', 'replacement_word': 'but'}, {'position': 6576, 'original_word': 'Rada', 'replacement_word': 'first'}, {'position': 4530, 'original_word': 'of', 'replacement_word': 'man'}, {'position': 6323, 'original_word': 'enable', 'replacement_word': 'with'}, {'position': 3636, 'original_word': 'OT', 'replacement_word': 'world'}, {'position': 6851, 'original_word': 'for', 'replacement_word': 'first'}, {'position': 2505, 'original_word': 'space', 'replacement_word': 'way'}, {'position': 3413, 'original_word': 'trained', 'replacement_word': 'the'}, {'position': 1884, 'original_word': 'generated', 'replacement_word': 'place'}, {'position': 8029, 'original_word': '(0.0)', 'replacement_word': 'but'}, {'position': 1374, 'original_word': 'we', 'replacement_word': 'life'}, {'position': 2282, 'original_word': 'we', 'replacement_word': 'are'}, {'position': 8558, 'original_word': '1', 'replacement_word': 'world'}, {'position': 1776, 'original_word': 'an', 'replacement_word': 'has'}, {'position': 6128, 'original_word': 'Seddik,', 'replacement_word': 'good'}, {'position': 4851, 'original_word': 'information', 'replacement_word': 'on'}, {'position': 1781, 'original_word': 'internal', 'replacement_word': 'could'}, {'position': 5238, 'original_word': 'Jingjing', 'replacement_word': 'long'}, {'position': 6139, 'original_word': 'and', 'replacement_word': 'are'}, {'position': 1918, 'original_word': 'robust', 'replacement_word': 'on'}]",0.044178717,0.99889046,0.0011095405,False,False
43,"[102, 258, 700, 757, 938, 1117, 2539, 2572, 2714, 2805, 2866, 3149, 3600, 3902, 4289, 4710, 5760, 6086, 6642, 6983, 7120, 7487, 7581, 7889, 8032, 8237, 8253, 8569]",28,"[{'position': 5760, 'original_word': 'A', 'replacement_word': 'would'}, {'position': 258, 'original_word': 'into', 'replacement_word': 'to'}, {'position': 2572, 'original_word': 'cosine', 'replacement_word': 'last'}, {'position': 3600, 'original_word': 'evaluated', 'replacement_word': 'day'}, {'position': 2714, 'original_word': '(0.0)', 'replacement_word': 'the'}, {'position': 7581, 'original_word': '0.83', 'replacement_word': 'and'}, {'position': 938, 'original_word': 'you', 'replacement_word': 'long'}, {'position': 8237, 'original_word': '(0.0)', 'replacement_word': 'first'}, {'position': 2866, 'original_word': '(0.0)†', 'replacement_word': 'first'}, {'position': 700, 'original_word': 'by', 'replacement_word': 'little'}, {'position': 8253, 'original_word': 'NQ', 'replacement_word': 'would'}, {'position': 3902, 'original_word': 'and', 'replacement_word': 'little'}, {'position': 7487, 'original_word': 'counter-', 'replacement_word': 'new'}, {'position': 4289, 'original_word': 'extract', 'replacement_word': 'last'}, {'position': 6086, 'original_word': '2018.', 'replacement_word': 'are'}, {'position': 6983, 'original_word': 'Shmatikov.', 'replacement_word': 'in'}, {'position': 3149, 'original_word': 'stel.gran.', 'replacement_word': 'of'}, {'position': 7120, 'original_word': 'for', 'replacement_word': 'will'}, {'position': 7889, 'original_word': 'ordering.', 'replacement_word': 'man'}, {'position': 1117, 'original_word': 'is', 'replacement_word': 'hand'}, {'position': 8032, 'original_word': '(26.1)‡', 'replacement_word': 'time'}, {'position': 4710, 'original_word': 'our', 'replacement_word': 'day'}, {'position': 102, 'original_word': 'while', 'replacement_word': 'and'}, {'position': 2539, 'original_word': 'projects', 'replacement_word': 'place'}, {'position': 6642, 'original_word': 'in', 'replacement_word': 'was'}, {'position': 2805, 'original_word': '(0.0)', 'replacement_word': 'with'}, {'position': 757, 'original_word': 'space.', 'replacement_word': 'long'}, {'position': 8569, 'original_word': 'errors', 'replacement_word': 'place'}]",0.051354192,0.9985003,0.0014997125,False,False
44,"[341, 481, 553, 1318, 1342, 1683, 2143, 2281, 3061, 3232, 3285, 3459, 4863, 5081, 5507, 5516, 5590, 5747, 6368, 6387, 6533, 7439, 7557, 7614, 7712, 7794, 7892, 7975]",28,"[{'position': 3459, 'original_word': 'baseline', 'replacement_word': 'time'}, {'position': 5507, 'original_word': 'Moody,', 'replacement_word': 'were'}, {'position': 7557, 'original_word': '406.73', 'replacement_word': 'are'}, {'position': 6533, 'original_word': 'Deep', 'replacement_word': 'first'}, {'position': 5516, 'original_word': 'Mark.', 'replacement_word': 'in'}, {'position': 7439, 'original_word': 'to', 'replacement_word': 'on'}, {'position': 1683, 'original_word': 'λCC,λrec,', 'replacement_word': 'place'}, {'position': 7712, 'original_word': '1.57', 'replacement_word': 'old'}, {'position': 3232, 'original_word': '0.75', 'replacement_word': 'is'}, {'position': 1318, 'original_word': 'from', 'replacement_word': 'for'}, {'position': 7975, 'original_word': '0.02', 'replacement_word': 'the'}, {'position': 553, 'original_word': 'adversarial', 'replacement_word': 'or'}, {'position': 7614, 'original_word': '(0.0)', 'replacement_word': 'new'}, {'position': 1342, 'original_word': 'R1,', 'replacement_word': 'good'}, {'position': 7892, 'original_word': 'are', 'replacement_word': 'the'}, {'position': 3285, 'original_word': 'ordering.', 'replacement_word': 'first'}, {'position': 5590, 'original_word': '[21]', 'replacement_word': 'are'}, {'position': 341, 'original_word': 'into', 'replacement_word': 'new'}, {'position': 5081, 'original_word': 'word', 'replacement_word': 'old'}, {'position': 2143, 'original_word': 'targets', 'replacement_word': 'to'}, {'position': 6368, 'original_word': 'Chen', 'replacement_word': 'hand'}, {'position': 481, 'original_word': 'and', 'replacement_word': 'old'}, {'position': 2281, 'original_word': 'space,', 'replacement_word': 'way'}, {'position': 7794, 'original_word': '0.02', 'replacement_word': 'little'}, {'position': 6387, 'original_word': 'Hall,', 'replacement_word': 'way'}, {'position': 5747, 'original_word': 'Chang,', 'replacement_word': 'person'}, {'position': 3061, 'original_word': 'gtrgran.', 'replacement_word': 'is'}, {'position': 4863, 'original_word': 'only', 'replacement_word': 'way'}]",0.035856046,0.99926984,0.0007301569,False,False
45,"[183, 884, 931, 964, 998, 1126, 1422, 1681, 1983, 2766, 2989, 3310, 3834, 5128, 5147, 5169, 5921, 6128, 6229, 6270, 6308, 6740, 7318, 7639, 7973, 7994, 8252, 8382]",28,"[{'position': 5128, 'original_word': '“Unsupervised', 'replacement_word': 'place'}, {'position': 1422, 'original_word': 'Dℓ', 'replacement_word': 'way'}, {'position': 1681, 'original_word': 'where', 'replacement_word': 'will'}, {'position': 7318, 'original_word': 'sum', 'replacement_word': 'to'}, {'position': 5147, 'original_word': 'Stitching', 'replacement_word': 'had'}, {'position': 5921, 'original_word': 'You', 'replacement_word': 'own'}, {'position': 931, 'original_word': 'Frontline', 'replacement_word': 'last'}, {'position': 6308, 'original_word': 'Luca', 'replacement_word': 'new'}, {'position': 7973, 'original_word': '361.06', 'replacement_word': 'was'}, {'position': 2989, 'original_word': 'shown', 'replacement_word': 'have'}, {'position': 5169, 'original_word': 'Emanuele', 'replacement_word': 'other'}, {'position': 183, 'original_word': 'of', 'replacement_word': 'are'}, {'position': 7994, 'original_word': '4023.67', 'replacement_word': 'or'}, {'position': 8252, 'original_word': 'on', 'replacement_word': 'hand'}, {'position': 8382, 'original_word': '0.91', 'replacement_word': 'way'}, {'position': 1983, 'original_word': 'vk\x01', 'replacement_word': 'in'}, {'position': 964, 'original_word': 'Space', 'replacement_word': 'with'}, {'position': 2766, 'original_word': '0.69', 'replacement_word': 'the'}, {'position': 6740, 'original_word': 'Hu,', 'replacement_word': 'good'}, {'position': 6229, 'original_word': '2021.', 'replacement_word': 'place'}, {'position': 7639, 'original_word': '0.74', 'replacement_word': 'little'}, {'position': 1126, 'original_word': 'objective', 'replacement_word': 'way'}, {'position': 998, 'original_word': 'di,vi,', 'replacement_word': 'to'}, {'position': 3310, 'original_word': 'achieving', 'replacement_word': 'or'}, {'position': 6128, 'original_word': 'Seddik,', 'replacement_word': 'hand'}, {'position': 884, 'original_word': 'these', 'replacement_word': 'thing'}, {'position': 3834, 'original_word': '0.31', 'replacement_word': 'way'}, {'position': 6270, 'original_word': 'Rush.', 'replacement_word': 'in'}]",0.041790936,0.9990073,0.0009927154,False,False
